Zipcode,lat,lon
02478,42.38923925,-71.1747265
02481,42.313723869565216,-71.25853556521739
02482,42.30761100000001,-71.3149205
02492,42.274352,-71.2126995
02493,42.342342461538465,-71.26966832692307
02494,42.299820363636364,-71.225023
02532,41.7625555,-70.56343833333334
02536,41.59527642857143,-70.57237357142857
02537,41.73138133333334,-70.458832
02538,41.7655,-70.67262
02540,41.5684144,-70.61584780000001
02556,41.64584,-70.609268
02559,41.707966,-70.58356500000002
02563,41.739296333333336,-70.49408466666665
02571,41.77930325,-70.72697325000001
02576,41.772577,-70.767803
02601,41.660029625,-70.299388
02632,41.66532,-70.34364400000001
02633,41.684761,-70.005829
02635,41.639332,-70.44609100000002
02642,41.8171005,-69.979004
02645,41.714039570928854,-70.04313605010712
02649,41.620461500000005,-70.49640649999999
02653,41.778202,-70.00338
02655,41.653366,-70.392303
02660,41.706499428571426,-70.15726471428572
02664,41.6670365,-70.214336
02666,42.005716,-70.060004
02667,41.92098433333333,-70.01464566666668
02668,41.696087999999996,-70.37121033333334
02673,41.668914,-70.25720466666667
02675,41.706551,-70.2164
02702,41.7928097,-71.07958190000001
02703,41.92758395,-71.331106375
02717,41.768398,-70.962082
02718,41.872105,-71.055435
02719,41.65751266666667,-70.89
02720,41.729349272727276,-71.13131290909091
02721,41.7029532,-71.1597194
02723,41.684743,-71.12810287500001
02738,41.707094,-70.7550545
02739,41.661076,-70.822422
02740,41.64465714285715,-70.93897671428572
02745,41.726753,-70.948715
02746,41.65987933333333,-70.930092
02747,41.6480708,-71.0037092
02760,41.97491090909091,-71.31557163636363
02762,42.030863800000006,-71.3111146
02763,41.970632769230775,-71.29588376923077
02766,41.980831,-71.1582714
02767,41.92485766666667,-71.04375088888888
02770,41.7556735,-70.85873225
02771,41.8025199,-71.3313111
02777,41.756353666666676,-71.23388933333334
02779,41.8468235,-71.0627885
02780,41.88767284615385,-71.06959823076923
02790,41.64080625,-71.09427074999999
02802,41.875488,-71.382713
02804,41.448328000000004,-71.786561
02806,41.739028999999995,-71.330391
02812,41.460545,-71.64490500000002
02814,41.896141,-71.617462
02817,41.630755888438976,-71.6086173339174
02818,41.65460553292605,-71.48795417298112
02822,41.58025,-71.55315999999998
02828,41.870907,-71.550011
02831,41.768913,-71.540253
02832,41.48522828797926,-71.73380698374397
02835,41.511915,-71.3668655
02838,41.97599,-71.486046
02840,41.50005525,-71.31627275
02852,41.56822569230769,-71.48907184615385
02857,41.827388166666665,-71.62663016666666
02858,41.961269,-71.644386
02860,41.87698286321839,-71.38581740413792
02861,41.873109,-71.359759
02863,41.886624250000004,-71.39209174999999
02864,41.94709182581938,-71.42458002511138
02865,41.92856768384582,-71.46447670155622
02871,41.6318435,-71.24751300000001
02878,41.63124475,-71.19249925
02879,41.411789,-71.530899
02885,41.75445,-71.2711
02886,41.70698715843577,-71.4736730156821
02888,41.75056087144164,-71.43944912929712
02889,41.7132194,-71.39424599999998
02891,41.37829333333333,-71.81280533333334
02892,41.50095,-71.6091
02893,41.6661158,-71.5052506
02895,42.002211,-71.52179699999999
02896,41.9788369,-71.52990580000001
02898,41.5245865,-71.6857545
02903,41.82005475634518,-71.41258805076141
02904,41.84963991806451,-71.41500770096773
02905,41.7993818245614,-71.40304671929825
02906,41.81942783333333,-71.38776608333333
02907,41.794279599999996,-71.4248483
02908,41.83540706211448,-71.4180450696932
02909,41.81327492752132,-71.44274661358251
02910,41.781855862745104,-71.42753023529413
02914,41.81571861016949,-71.37271920338983
02915,41.756657,-71.352242
02917,41.8858719,-71.51147010000001
02919,41.820971662872275,-71.50521995673084
02920,41.75388048720871,-71.45847494266475
02921,41.766630054923965,-71.48940936321131
03032,43.02585,-71.3626
03034,43.039362000000004,-71.30077533333333
03037,43.165281,-71.223238
03038,42.876360999999996,-71.31586042857143
03042,43.035095,-71.04890699999999
03045,43.01972,-71.60003
03047,42.950401,-71.872452
03051,42.772435,-71.42647033333334
03052,42.87884,-71.46984
03053,42.89073688571428,-71.35948942857142
03054,42.85904505263158,-71.48625042105263
03055,42.839483666666666,-71.703311
03057,42.871601,-71.690399
03060,42.73178169230769,-71.45691492307692
03062,42.73853,-71.4813601111111
03063,42.77836227272727,-71.49918836363635
03064,42.767925,-71.4803615
03071,42.757225000000005,-71.8801575
03076,42.732341181818185,-71.34195327272727
03077,43.0272592,-71.1776864
03079,42.77692628571429,-71.22199478571429
03082,42.87936,-71.78319499999998
03087,42.805922333333335,-71.29678522222223
03101,42.983679333333335,-71.46235633333332
03102,42.993927235294116,-71.47569347058823
03103,42.95954755555555,-71.44480105555556
03104,43.001089809523805,-71.42728266666666
03106,43.06652724242424,-71.46415118181818
03109,42.97136435294118,-71.413106
03110,42.935307066666674,-71.47337706666667
03216,43.43082,-71.820557
03218,43.332944999999995,-71.2973595
03220,43.480387,-71.4711396
03221,43.273209,-71.964439
03223,43.8406845,-71.66919166666666
03224,43.318399,-71.59411855555555
03225,43.389023,-71.248558
03229,43.1915544,-71.681419
03235,43.456402,-71.661588
03237,43.406947,-71.404437
03245,43.715431,-71.529892
03246,43.53940275,-71.4636935
03249,43.563511000000005,-71.41756166666666
03253,43.61963533333333,-71.51722966666665
03254,43.719969,-71.4414295
03256,43.6246804,-71.623941
03257,43.406109571428566,-72.01096071428572
03258,43.245888,-71.43360899999998
03261,43.22007,-71.221367
03262,43.975423750000004,-71.68754675
03264,43.760918,-71.671906
03269,43.54085564705883,-71.61260376470588
03275,43.1654015,-71.42029599999998
03276,43.4414794375,-71.5790775
03278,43.32837271428571,-71.88243492857143
03279,43.913467,-71.888054
03281,43.14341,-71.666077
03284,43.466526,-72.1015005
03285,43.869202,-71.666862
03290,43.112724,-71.048996
03301,43.212048055555556,-71.53685122222223
03303,43.28606,-71.595993
03304,43.1595379805255,-71.51838399220146
03307,43.2687,-71.446632
03431,42.93379735714286,-72.28956171428571
03440,43.062873499999995,-71.9939765
03441,42.792812,-72.465691
03444,42.90809766666666,-72.09021433333334
03445,42.999117,-72.18396950000002
03447,42.788307,-72.14814799999998
03449,42.99799,-72.03093
03451,42.7971595,-72.516453
03452,42.822449,-72.03976800000001
03455,42.8972918,-72.1961256
03456,43.126945,-72.194
03458,42.889608800000005,-71.9468034
03461,42.7495538,-72.0127304
03464,43.0322345,-72.0994335
03467,42.985904500000004,-72.432278
03470,42.76309585714286,-72.39428057142857
03561,44.31463,-71.79737499999999
03570,44.5107,-71.158829
03574,44.319118,-71.71169300000003
03580,44.1953558,-71.6994572
03582,44.637442,-71.541881
03588,44.61036785714286,-71.22034257142857
03590,44.647461,-71.5513
03593,44.37305,-71.27306
03598,44.4102545,-71.667073
03602,43.191284,-72.386024
03605,43.2257,-72.17804349999999
03608,43.06650533333334,-72.42906433333333
03740,44.15056,-71.97431999999998
03741,43.649155,-72.096869
03743,43.299651999999995,-72.30162050000001
03745,43.502548,-72.275368
03748,43.583702,-72.15982050000001
03753,43.513142,-72.13035975
03766,43.63412925,-72.21150625000001
03782,43.376884,-72.085922
03784,43.632332,-72.320137
03801,43.076992676104986,-70.78729726803218
03809,43.437249,-71.20723000000002
03811,42.853768,-71.20449599999998
03819,42.921669,-71.12338299999998
03820,43.19246755555556,-70.88233572222222
03825,43.206329,-70.974701
03826,42.880875,-71.12831899999998
03833,42.98032492857143,-70.96079942857143
03836,43.825968,-71.073748
03839,43.281509,-70.97827099999998
03840,43.039917,-70.828667
03841,42.885784,-71.1834905
03842,42.9601694,-70.867077
03848,42.93720999999999,-71.046352
03851,43.439665,-71.00437
03860,44.035514,-71.121788
03861,43.149445,-70.991028
03862,42.98139333333333,-70.85301533333332
03865,42.838266250000004,-71.10481825
03867,43.276005600000005,-70.961329
03873,42.955296,-71.22234300000002
03874,42.893685250000004,-70.87947274999999
03878,43.23739171007521,-70.90392708744571
03882,43.74913,-71.133583
03884,43.26899,-71.093239
03885,43.0382,-70.902298
03902,43.225695800000004,-70.6357184
03904,43.11459725,-70.73550699999998
03907,43.265092,-70.619084
03908,43.208934,-70.788889
03909,43.14573166666667,-70.68887833333334
04005,43.48983933333333,-70.49311999999999
04008,44.020868500000006,-69.914596
04011,43.916613999999996,-69.94056325
04020,43.80439000000001,-70.79769300000002
04021,43.80825,-70.31717499999999
04032,43.86161116666667,-70.10415233333333
04039,43.884390800000006,-70.3367276
04046,43.4572378,-70.5359602
04049,43.73165,-70.7095
04055,43.99818,-70.659683
04062,43.858032,-70.455025
04071,43.89502,-70.466148
04072,43.53840825,-70.44137599999999
04073,43.426716,-70.73279000000002
04074,43.60615093333333,-70.37059766666667
04084,43.746575,-70.539815
04086,43.944069,-69.98243000000001
04090,43.317082142857146,-70.60434
04096,43.801940200000004,-70.1712944
04101,43.6618538,-70.26989060000001
04102,43.660483428571425,-70.30245628571429
04103,43.700125500000006,-70.303107
04105,43.744332875000005,-70.2647295
04106,43.6357712,-70.3176428
04110,43.767039499999996,-70.2047955
04217,44.41088,-70.79498000000002
04219,44.367153,-70.59486700000002
04224,44.53103,-70.45609
04239,44.499995,-70.223347
04254,44.476021,-70.192879
04255,44.398805,-70.68395600000002
04256,44.11077,-70.41684000000002
04260,44.010763,-70.3004005
04270,44.139046,-70.47042
04274,44.016698,-70.443337
04280,44.071411,-70.082176
04294,44.58547,-70.21193000000001
04330,44.336359200000004,-69.76395579999999
04344,44.249166,-69.807469
04345,44.227509000000005,-69.81479
04347,44.289097,-69.806862
04350,44.131187,-69.955376
04357,44.149806,-69.84026800000001
04358,44.392095,-69.579223
04401,44.824275,-68.756415
04416,44.570251,-68.77769599999999
04422,45.060779,-69.065179
04428,44.821511,-68.5674365
04434,44.7841995,-69.1021265
04444,44.769512000000006,-68.8954075
04448,45.266265,-68.680185
04455,45.375277,-68.228673
04457,45.37681,-68.60553
04468,44.957886333333335,-68.67837366666667
04472,44.56223,-68.71287099999999
04473,44.90058,-68.69094
04553,44.029536,-69.546991
04605,44.577163,-68.47391999999999
04609,44.418961,-68.34552
04671,45.086133,-67.113167
04676,44.3803945,-68.6539515
04732,46.55614,-68.37653
04747,46.106041,-68.171088
04760,46.354295,-67.842169
04763,46.110188,-68.16078900000001
04847,44.215139,-69.183346
04864,44.091992,-69.237237
04901,44.61645,-69.55988
04922,44.685548,-69.475553
04927,44.639805,-69.528343
04937,44.639638000000005,-69.6277905
04938,44.712176,-70.11716200000001
04947,45.09248,-70.33501
04967,44.782218,-69.40498000000001
04969,44.771854,-69.203542
04970,44.894875,-70.556519
05001,43.643654999999995,-72.329655
05055,43.706402,-72.30551899999998
05068,43.81733300000001,-72.540475
05089,43.479784,-72.40289950000002
05101,43.178535,-72.46417199999998
05158,43.091125,-72.456154
05250,43.082939,-73.11076899999998
05345,42.957401,-72.649803
05346,42.968370500000006,-72.516628
05359,43.075615,-72.734077
05361,42.788589,-72.841782
05363,42.889431,-72.952087
05403,44.46437633333333,-73.18158333333334
05444,44.64712,-72.88851
05445,44.31137,-73.24708000000003
05446,44.527407499999995,-73.18704150000002
05454,44.699203,-73.106026
05458,44.703362,-73.302582
05465,44.509773,-72.97305300000002
05472,44.130012,-73.188693
05473,44.259097,-73.228337
